uarch,chip type,launch_year,processor number,idPhoronix,idSPEC,idGeekBench,cache,type_cache,bus_speed,bus_type,instruction set extensions,instruction set,max memory size,memory types,# of memory channels,max memory bandwidth,ecc memory supported,processor graphics,graphics base frequency,graphics max dynamic frequency,graphics video max memory,# of d isplays supported,graphics and imc lithography,pci express revision,pci express lanes,lithography,# of cores,# of threads,base frequency,turbo frequency,tdp-up frequency,tdp-up,tdp-down frequency,t dp-down,tdp (W),turbo boost technology,vpro,hyper-threading,(vt-x),(vt-d),tsx-ni,idle states,speedstep,thermal mo nitoring,identity protection,aes new instructions,secure key,trusted execution,execute disable bit,anti-theft,price
ivy bridge,desktop,2012,i5-3330,,Intel Core i5-3330,Intel Core i5-3330,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,01.05,0,3,0,3,0,22,4,4,3,3.2,0,0,0,0,77,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,184
ivy bridge,desktop,2012,i5-3330S,,Intel Core i5-3330S,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,01.05,0,3,0,3,0,22,4,4,2.7,3.2,0,0,0,0,65,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,182
ivy bridge,mobile,2013,i5-3337U,,,,3, SmartCache,40,DMI,AVX,64-bit,32,DDR3/L/-RS 1333/1600,2,25.6,0,Intel® HD Graphics 4000,350,1.1,0,3,22,2,1,22,2,4,1.8,2.7,0,0,0,0,17,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,225
ivy bridge,mobile,2013,i5-3339Y,,,,3,,40,DMI,AVX,64-bit,32,DDR3/L/-RS 1333/1600,2,25.6,0,Intel® HD Graphics 4000,350,0.85,0,3,22,0,0,22,2,4,1.5,2,0,0,0,0,13,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0
ivy bridge,desktop,2013,i5-3340,,Intel Core i5-3340,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,01.05,0,3,0,3,0,22,4,4,3.1,3.3,0,0,0,0,77,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,184
ivy bridge,mobile,2013,i5-3340M,,,,3, SmartCache,40,DMI,AVX,64-bit,32,DDR3/L/-RS 1333/1600,2,25.6,0,Intel® HD Graphics 4000,650,1.25 ,0,3,22,3,1,22,2,4,2.7,3.4,0,0,0,0,35,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,226
ivy bridge,desktop,2013,i5-3340S,,,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,01.05,0,3,0,3,0,22,4,4,2.8,3.3,0,0,0,0,65,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,184
ivy bridge,desktop,2012,i5-3350P,,,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,0,0,0,0,0,0,3,0,22,4,4,3.1,3.3,0,0,0,0,69,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,177
ivy bridge,mobile,2012,i5-3360M,,,,3, SmartCache,40,DMI,AVX,64-bit,32,DDR3/L/-RS 1333/1600,2,25.6,0,Intel® HD Graphics 4000,650,1.2,0,3,22,3,1,22,2,4,2.8,3.5,0,0,0,0,35,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,267
ivy bridge,mobile,2013,i5-3380M,,,,3, SmartCache,40,DMI,AVX,64-bit,32,DDR3/L/-RS 1333/1600,2,25.6,0,Intel® HD Graphics 4000,650,1.25 ,0,3,22,3,1,22,2,4,2.9,3.6,0,0,0,0,35,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,267
ivy bridge,mobile,2012,i5-3427U,,,,3, SmartCache,40,DMI,AVX,64-bit,32,DDR3/L/-RS 1333/1600,2,25.6,0,Intel® HD Graphics 4000,350,1.15 ,0,3,22,2,1,22,2,4,1.8,2.8,0,0,0,0,17,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,225
ivy bridge,mobile,2013,i5-3437U,,,,3, SmartCache,40,DMI,AVX,64-bit,32,DDR3/L/-RS 1333/1600,2,25.6,0,Intel® HD Graphics 4000,650,1.2,0,3,22,2,1,22,2,4,1.9,2.9,0,0,0,0,17,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,225
ivy bridge,mobile,2013,i5-3439Y,,,,3,,40,DMI,AVX,64-bit,32,DDR3/L/-RS 1333/1600,2,25.6,0,Intel® HD Graphics 4000,350,0.85,0,3,22,0,0,22,2,4,1.5,2.3,0,0,0,0,13,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
ivy bridge,desktop,2012,i5-3450,,Intel Core i5-3450,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.1,0,3,0,3,0,22,4,4,3.1,3.5,0,0,0,0,77,2,0,0,1,0,0,1,1,1,1,1,1,0,1,1,195
ivy bridge,desktop,2012,i5-3450S,,Intel Core i5-3450S,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.1,0,3,0,3,0,22,4,4,2.8,3.5,0,0,0,0,65,2,0,0,1,0,0,1,1,1,1,1,1,0,1,1,190
ivy bridge,desktop,2012,i5-3470,,Intel Core i5-3470,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.1,0,3,0,3,0,22,4,4,3.2,3.6,0,0,0,0,77,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,190
ivy bridge,desktop,2012,i5-3470S,,Intel Core i5-3470S,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.1,0,3,0,3,0,22,4,4,2.9,3.6,0,0,0,0,65,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,190
ivy bridge,desktop,2012,i5-3470T,,Intel Core i5-3470T,,3, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.1,0,3,0,3,0,22,2,4,2.9,3.6,0,0,0,0,35,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,184
ivy bridge,desktop,2012,i5-3475S,,,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 4000,650,1.1,0,3,0,3,0,22,4,4,2.9,3.6,0,0,0,0,65,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,201
ivy bridge,desktop,2012,i5-3550,,,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.15 ,0,3,0,3,0,22,4,4,3.3,3.7,0,0,0,0,77,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,209
ivy bridge,desktop,2012,i5-3550S,,,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.15 ,0,3,0,3,0,22,4,4,3,3.7,0,0,0,0,65,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,201
ivy bridge,embedded,2012,i5-3550S,,,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.15 ,0,3,0,3,0,22,4,4,3,3.7,0,0,0,0,65,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,201
ivy bridge,desktop,2012,i5-3570,,Intel Core i5-3570,Intel Core i5-3570,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.15 ,0,3,0,3,0,22,4,4,3.4,3.8,0,0,0,0,77,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,213
ivy bridge,desktop,2012,i5-3570K,,Intel Core i5-3570K,Intel Core i5-3570K,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 4000,650,1.15 ,0,3,0,3,0,22,4,4,3.4,3.8,0,0,0,0,77,2,0,0,1,0,0,1,1,1,1,1,1,0,1,1,230
ivy bridge,desktop,2012,i5-3570S,,Intel Core i5-3570S,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.15 ,0,3,0,3,0,22,4,4,3.1,3.8,0,0,0,0,65,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,205
ivy bridge,desktop,2012,i5-3570T,,Intel Core i5-3570T,,6, SmartCache,40,DMI,"SSE4.1/4.2, AVX",64-bit,32,DDR3 1333/1600,2,25.6,0,Intel® HD Graphics 2500,650,1.15 ,0,3,0,3,0,22,4,4,2.3,3.3,0,0,0,0,45,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,205
ivy bridge,embedded,2012,i5-3610ME,,,,3, SmartCache,40,DMI,AVX,64-bit,16,DDR3/DDR3L 1333/1600,2,25.6,0,Intel® HD Graphics 4000,650,0.95,0,3,22,3,1,22,2,4,2.7,3.3,0,0,0,0,35,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0,259
haswell,mobile,2013,i5-4200H,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,DDR3L 1333/1600,2,25.6,0,Intel® HD Graphics 4600,400,1.15 ,2,3,0,3,16,22,2,4,2.8,3.4,0,0,0,0,47,2,0,1,1,1,0,0,1,1,1,1,1,0,1,1,225
haswell,mobile,2013,i5-4200M,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,DDR3L 1333/1600,2,25.6,0,Intel® HD Graphics 4600,400,1.15 ,2,3,0,3,16,22,2,4,2.5,3.1,0,0,0,0,37,2,0,1,1,0,0,0,1,1,1,1,1,0,1,1,225
haswell,mobile,2013,i5-4200U,,,Intel Core i5-4200U,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 4400,200,1,2,3,0,2,12,22,2,4,1.6,2.6,0,0,0,0,15,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1,281
haswell,mobile,2013,i5-4200Y,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 4200,200,0.85,2,3,0,2,12,22,2,4,1.4,1.9,0,0,0,0,11.5,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1,281
haswell,mobile,2013,i5-4202Y,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD graphics 4200,200,0.85,2,3,0,2,12,22,2,4,1.6,2,0,0,0,0,11.5,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1,281
haswell,mobile,2014,i5-4210H,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,DDR3L 1333/1600,2,25.6,0,Intel® HD Graphics 4600,400,1.15 ,2,3,0,3,16,22,2,4,2.9,3.5,0,0,0,0,47,2,0,1,1,1,0,0,1,1,1,1,1,0,1,1,225
haswell,mobile,2014,i5-4210M,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,DDR3L 1333/1600,2,25.6,0,Intel® HD Graphics 4600,400,1.15 ,2,3,0,3,16,22,2,4,2.6,3.2,0,0,0,0,37,2,0,1,1,0,0,0,1,1,1,1,1,0,1,1,225
haswell,mobile,2014,i5-4210U,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 4400,200,1,2,3,0,2,12,22,2,4,1.7,2.7,0,0,0,0,15,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1,281
haswell,mobile,2013,i5-4210Y,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 4200,200,0.85,2,3,0,2,12,22,2,4,1.5,1.9,0,0,0,0,11.5,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1,281
haswell,mobile,2014,i5-4220Y,,,,3,,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 4200,200,0.85,2,3,0,2,12,22,2,4,1.6,2,0,0,0,0,11.5,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1,281
haswell,mobile,2013,i5-4250U,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 5000,200,1,2,3,0,2,12,22,2,4,1.3,2.6,0,0,0,0,15,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,315
haswell,mobile,2013,i5-4258U,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,DDR3L 1333/1600,2,25.6,0,Intel® Iris™ Graphics 5100,200,1.1,2,3,0,2,12,22,2,4,2.4,2.9,0,0,0,0,28,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,315
haswell,mobile,2014,i5-4260U,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 5000,200,1,2,3,0,2,12,22,2,4,1.4,2.7,0,0,0,0,15,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,315
haswell,mobile,2014,i5-4278U,,,,3,,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L-1333, 1600; LPDDR3-1333, 1600",2,25.6,0,Intel® Iris™ Graphics 5100,200,1.1,2,3,0,2,12,22,2,4,2.6,3.1,0,0,0,0,28,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,315
haswell,mobile,2013,i5-4288U,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,DDR3L 1333/1600,2,25.6,0,Intel® Iris™ Graphics 5100,200,1.2,2,3,0,2,12,22,2,4,2.6,3.1,0,0,0,0,28,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,315
haswell,mobile,2013,i5-4300M,,Intel Core i5-4300M,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,DDR3L 1333/1600,2,25.6,0,Intel® HD Graphics 4600,400,1.25 ,2,3,0,3,16,22,2,4,2.6,3.3,0,0,0,0,37,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,226
haswell,mobile,2013,i5-4300U,,Intel Core i5-4300U,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 4400,200,1.1,2,3,0,2,12,22,2,4,1.9,2.9,0,0,0,0,15,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,281
haswell,embedded,2013,i5-4300U,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 4400,200,1.1,2,3,0,2,12,22,2,4,1.9,2.9,0,0,0,0,15,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,281
haswell,mobile,2013,i5-4300Y,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD graphics 4200,200,0.85,2,3,0,2,12,22,2,4,1.6,2.3,0,0,0,0,11.5,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,281
haswell,mobile,2013,i5-4302Y,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD graphics 4200,200,0.85,2,3,0,2,12,22,2,4,1.6,2.3,0,0,0,0,11.5,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
haswell,mobile,2014,i5-4308U,,,,3,,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L-1333, 1600; LPDDR3-1333, 1600",2,25.6,0,Intel® Iris™ Graphics 5100,200,1.2,2,3,0,2,12,22,2,4,2.8,3.3,0,0,0,0,28,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,315
westmere,mobile,2010,i5-430M,,,,3, SmartCache,20,DMI,SSE4.1/4.2,64-bit,8,DDR3 800/1066,2,17.1,0,Intel® HD Graphics,500,0.766,0,2,45,2,16,32,2,4,2.26 ,2.53 ,0,0,0,0,35,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
westmere,mobile,2010,i5-430UM,,,,3, SmartCache,20,DMI,SSE4.1/4.2,64-bit,8,DDR3 800,2,12.8,0,Intel® HD Graphics,166,0.5,0,2,45,2,16,32,2,4,1.2,1.73 ,0,0,0,0,18,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
haswell,mobile,2014,i5-4310M,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,DDR3L 1333/1600,2,25.6,0,Intel® HD Graphics 4600,400,1.25 ,2,3,0,3,16,22,2,4,2.7,3.4,0,0,0,0,37,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
haswell,mobile,2014,i5-4310U,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 4400,200,1.1,2,3,0,2,12,22,2,4,2,3,0,0,0,0,15,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,281
haswell,mobile,2013,i5-4330M,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,DDR3L 1333/1600,2,25.6,0,Intel® HD Graphics 4600,400,1.25 ,2,3,0,3,16,22,2,4,2.8,3.5,0,0,0,0,37,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,266
haswell,mobile,2014,i5-4340M,,Intel Core i5-4340M,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,DDR3L 1333/1600,2,25.6,0,Intel® HD Graphics 4600,400,1.25 ,2,3,0,3,16,22,2,4,2.9,3.6,0,0,0,0,37,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,266
haswell,mobile,2013,i5-4350U,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 5000,200,1.1,2,3,0,2,12,22,2,4,1.4,2.9,0,0,0,0,15,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,315
haswell,mobile,2014,i5-4360U,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 5000,200,1.1,2,3,0,2,12,22,2,4,1.5,3,0,0,0,0,15,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
haswell,embedded,2013,i5-4400E,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,DDR3L 1333/1600,2,0,1,Intel® HD Graphics 4600,400,1,1.7,3,22,3,16,22,2,4,2.7,3.3,0,0,0,0,37,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,266
haswell,embedded,2013,i5-4402E,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,DDR3L 1333/1600,2,0,1,Intel® HD Graphics 4600,400,0.900,1.7,3,22,3,16,22,2,4,1.6,2.7,0,0,0,0,25,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,266
haswell,embedded,2014,i5-4402EC,,,,4, SmartCache,40,DMI,"SSE4.1/4.2, AVX 2.0",64-bit,32,DDR3L 1333/1600,2,25.6,1,1,0,0,1.7,0,22,3,16,22,2,4,2.5,0,0,0,0,0,27,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,324
haswell,embedded,2014,i5-4410E,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,DDR3L 1333/1600,2,25.6,1,Intel® HD Graphics 4600,400,1,1.7,3,22,3,16,22,2,4,2.9,0,0,0,0,0,37,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,266
haswell,embedded,2014,i5-4422E,,,,3, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16,DDR3L 1333/1600,2,25.6,1,Intel® HD Graphics 4600,400,0.900,1.7,3,22,3,16,22,2,4,1.8,2.9,0,0,0,0,25,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,266
haswell,desktop,2013,i5-4430,,Intel Core i5-4430,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.1,2,3,22,3.0,16,22,4,4,3,3.2,0,0,0,0,84,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,184.5
haswell,desktop,2013,i5-4430S,,,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.1,2,3,22,3.0,16,22,4,4,2.7,3.2,0,0,0,0,65,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,182
haswell,desktop,2013,i5-4440,,Intel Core i5-4440,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.1,2,3,22,3.0,16,22,4,4,3.1,3.3,0,0,0,0,84,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,184.5
haswell,desktop,2013,i5-4440S,,Intel Core i5-4440S,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.1,2,3,22,3.0,16,22,4,4,2.8,3.3,0,0,0,0,65,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,184.5
haswell,desktop,2014,i5-4460,,Intel Core i5-4460,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.1,2,3,22,3.0,16,22,4,4,3.2,3.4,0,0,0,0,84,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,184.5
haswell,desktop,2014,i5-4460S,,,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.1,2,3,22,3.0,16,22,4,4,2.9,3.4,0,0,0,0,65,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,182
haswell,desktop,2014,i5-4460T,,,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.1,2,3,22,3.0,16,22,4,4,1.9,2.7,0,0,0,0,35,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,182
westmere,mobile,2010,i5-450M,,,,3, SmartCache,20,DMI,SSE4.1/4.2,64-bit,8,DDR3 800/1066,2,17.1,0,Intel® HD Graphics,500,0.766,0,2,45,2,16,32,2,4,2.4,2.66 ,0,0,0,0,35,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
haswell,desktop,2013,i5-4570,,Intel Core i5-4570,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.15 ,2,3,22,3.0,16,22,4,4,3.2,3.6,0,0,0,0,84,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,197
haswell,desktop,2013,i5-4570S,,Intel Core i5-4570S,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.15 ,2,3,22,3.0,16,22,4,4,2.9,3.6,0,0,0,0,65,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,193.5
haswell,embedded,2013,i5-4570S,,,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.15 ,2,3,22,3.0,16,22,4,4,2.9,3.6,0,0,0,0,65,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,193.5
haswell,desktop,2013,i5-4570T,,,,4, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,200,1.15 ,2,3,22,3.0,16,22,2,4,2.9,3.6,0,0,0,0,35,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,193.5
haswell,embedded,2013,i5-4570TE,,,,4, SmartCache,40,DMI,"SSE4.1/4.2, AVX 2.0",64-bit,32,DDR3 1333/1600,2,25.6,1,Intel® HD Graphics 4600,350,1,1.7,3,22,3,16,22,2,4,2.7,3.3,0,0,0,0,35,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,192
haswell,desktop,2014,i5-4590,,Intel Core i5-4590,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.15 ,2,3,22,3.0,16,22,4,4,3.3,3.7,0,0,0,0,84,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,197
haswell,desktop,2014,i5-4590S,,,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.15 ,2,3,22,3.0,16,22,4,4,3,3.7,0,0,0,0,65,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,197
haswell,embedded,2014,i5-4590S,,,,6, SmartCache,40,DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6,0,Intel® HD Graphics 4600,350,1.15 ,2,3,22,3.0,16,22,4,4,3,3.7,0,0,0,0,65,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,197
