id,Model name,Name,Producer,,Codename,cores,min_cores,max_cores,core,raw_clock,mid_clock_inter,val_mid,unit_mid,min_clock,max_clock_inter,max_clock,unit_clock_to,mid_final,unit_final,clock,Socket,Process (nm),L3 Cache,TDP (W),Released,rel_date,rel_year
1526,Intel Core i5-8305G,Core i5-8305G,Intel,,Kaby Lake G,4 / 8,4,8,6,"2,8 to 3,8 GHz",,,,"2,8"," 3,8 GHz","3,80",GHz,"3,3",GHz,"3,3",BGA 2270,14,6MB,65,"Feb 1st, 2018",Feb 1st,2018
1527,Intel Core i5-8350U,Core i5-8350U,Intel,,Kaby Lake-R,4 / 8,4,8,6,"1,7 to 3,6 GHz",,,,"1,7"," 3,6 GHz","3,60",GHz,"2,65",GHz,"2,65",BGA 1356,14,6MB,15,"Aug 21st, 2017",Aug 21st,2017
1528,Intel Core i5-8400,Core i5-8400,Intel,,Coffee Lake,6,,,6,"2,8 to 4 GHz",,,,"2,8", 4 GHz,"4,00",GHz,"3,4",GHz,"3,4",Socket 1151,14,9MB,65,"Oct 5th, 2017",Oct 5th,2017
1529,Intel Core i5-8400H,Core i5-8400H,Intel,,Coffee Lake-H,4 / 8,4,8,6,"2,5 to 4,1 GHz",,,,"2,5"," 4,1 GHz","4,10",GHz,"3,3",GHz,"3,3",BGA 1440,14,12MB,45,"Apr 2nd, 2018",Apr 2nd,2018
1530,Intel Core i5-8400T,Core i5-8400T,Intel,,Coffee Lake,6,,,6,"1,7 to 3,3 GHz",,,,"1,7"," 3,3 GHz","3,30",GHz,"2,5",GHz,"2,5",Socket 1151,14,9MB,35,"Apr 2nd, 2018",Apr 2nd,2018
1531,Intel Core i5-8420,Core i5-8420,Intel,,Coffee Lake,6,,,6,"2,9 to 4,1 GHz",,,,"2,9"," 4,1 GHz","4,10",GHz,"3,5",GHz,"3,5",Socket 1151,14,9MB,65,"Sep 1st, 2018",Sep 1st,2018
1532,Intel Core i5-8420T,Core i5-8420T,Intel,,Coffee Lake,6,,,6,"1,8 to 3,4 GHz",,,,"1,8"," 3,4 GHz","3,40",GHz,"2,6",GHz,"2,6",Socket 1151,14,9MB,35,"Sep 1st, 2018",Sep 1st,2018
1533,Intel Core i5-8500,Core i5-8500,Intel,,Coffee Lake,6,,,6,"3 to 4,1 GHz",,,,3," 4,1 GHz","4,10",GHz,"3,55",GHz,"3,55",Socket 1151,14,9MB,65,"Feb 14th, 2018",Feb 14th,2018
1534,Intel Core i5-8500T,Core i5-8500T,Intel,,Coffee Lake,6,,,6,"2,1 to 3,5 GHz",,,,"2,1"," 3,5 GHz","3,50",GHz,"2,8",GHz,"2,8",Socket 1151,14,9MB,35,"Apr 2nd, 2018",Apr 2nd,2018
1535,Intel Core i5-8550,Core i5-8550,Intel,,Coffee Lake,6,,,6,"3 to 4,3 GHz",,,,3," 4,3 GHz","4,30",GHz,"3,65",GHz,"3,65",Socket 1151,14,9MB,65,"Sep 1st, 2018",Sep 1st,2018
1536,Intel Core i5-8600,Core i5-8600,Intel,,Coffee Lake,6,,,6,"3,1 to 4,3 GHz",,,,"3,1"," 4,3 GHz","4,30",GHz,"3,7",GHz,"3,7",Socket 1151,14,9MB,65,"Feb 14th, 2018",Feb 14th,2018
1537,Intel Core i5-8600K,Core i5-8600K,Intel,,Coffee Lake,6,,,6,"3,6 to 4,3 GHz",,,,"3,6"," 4,3 GHz","4,30",GHz,"3,95",GHz,"3,95",Socket 1151,14,9MB,95,"Oct 5th, 2017",Oct 5th,2017
1538,Intel Core i5-8600T,Core i5-8600T,Intel,,Coffee Lake,6,,,6,"2,3 to 3,7 GHz",,,,"2,3"," 3,7 GHz","3,70",GHz,3,GHz,3,Socket 1151,14,9MB,35,"Apr 2nd, 2018",Apr 2nd,2018
1539,Intel Core i5-8650,Core i5-8650,Intel,,Coffee Lake,6,,,6,"3,1 to 4,5 GHz",,,,"3,1"," 4,5 GHz","4,50",GHz,"3,8",GHz,"3,8",Socket 1151,14,9MB,65,"Sep 1st, 2018",Sep 1st,2018
1540,Intel Core i5-8650K,Core i5-8650K,Intel,,Coffee Lake,6,,,6,"3,7 to 4,5 GHz",,,,"3,7"," 4,5 GHz","4,50",GHz,"4,1",GHz,"4,1",Socket 1151,14,9MB,95,"Sep 1st, 2018",Sep 1st,2018
1541,Intel Core i5-9400,Core i5-9400,Intel,,Coffee Lake,6,,,6,"2,9 to 4,1 GHz",,,,"2,9"," 4,1 GHz","4,10",GHz,"3,5",GHz,"3,5",Socket 1151,14,9MB,65,"Oct 19th, 2018",Oct 19th,2018
1542,Intel Core i5-9400F,Core i5-9400F,Intel,,Coffee Lake,6,,,6,"2,9 to 4,1 GHz",,,,"2,9"," 4,1 GHz","4,10",GHz,"3,5",GHz,"3,5",Socket 1151,14,9MB,65,"Jan 8th, 2019",Jan 8th,2019
1543,Intel Core i5-9400T,Core i5-9400T,Intel,,Coffee Lake,6,,,6,"1,8 to 3,4 GHz",,,,"1,8"," 3,4 GHz","3,40",GHz,"2,6",GHz,"2,6",Socket 1151,14,9MB,35,"Sep 1st, 2018",Sep 1st,2018
1544,Intel Core i5-9500,Core i5-9500,Intel,,Coffee Lake,6,,,6,"3 to 4,3 GHz",,,,3," 4,3 GHz","4,30",GHz,"3,65",GHz,"3,65",Socket 1151,14,9MB,65,"Oct 19th, 2018",Oct 19th,2018
1545,Intel Core i5-9500F,Core i5-9500F,Intel,,Coffee Lake,6,,,6,"3 to 4,4 GHz",,,,3," 4,4 GHz","4,40",GHz,"3,7",GHz,"3,7",Socket 1151,14,9MB,65,"Apr 23rd, 2019",Apr 23rd,2019
1546,Intel Core i5-9600,Core i5-9600,Intel,,Coffee Lake,6,,,6,"3,1 to 4,5 GHz",,,,"3,1"," 4,5 GHz","4,50",GHz,"3,8",GHz,"3,8",Socket 1151,14,9MB,65,"Oct 19th, 2018",Oct 19th,2018
1547,Intel Core i5-9600K,Core i5-9600K,Intel,,Coffee Lake,6,,,6,"3,7 to 4,6 GHz",,,,"3,7"," 4,6 GHz","4,60",GHz,"4,15",GHz,"4,15",Socket 1151,14,9MB,95,"Oct 19th, 2018",Oct 19th,2018
1548,Intel Core i5-9600KF,Core i5-9600KF,Intel,,Coffee Lake,6,,,6,"3,7 to 4,6 GHz",,,,"3,7"," 4,6 GHz","4,60",GHz,"4,15",GHz,"4,15",Socket 1151,14,9MB,95,"Jan 8th, 2019",Jan 8th,2019
1549,Intel Core i7-10510U,Core i7-10510U,Intel,,Comet Lake-U,4 / 8,4,8,6,"1,8 to 4,9 GHz",,,,"1,8"," 4,9 GHz","4,90",GHz,"3,35",GHz,"3,35",BGA 1440,14,8MB,25,"Aug 21st, 2019",Aug 21st,2019
1550,Intel Core i7-10510Y,Core i7-10510Y,Intel,,Comet Lake-Y,4 / 8,4,8,6,"1,2 to 4,5 GHz",,,,"1,2"," 4,5 GHz","4,50",GHz,"2,85",GHz,"2,85",BGA 1440,14,8MB,9,"Aug 21st, 2019",Aug 21st,2019
1551,Intel Core i7-1060G7,Core i7-1060G7,Intel,,Ice Lake-Y,4 / 8,4,8,6,"1 to 3,8 GHz",,,,1," 3,8 GHz","3,80",GHz,"2,4",GHz,"2,4",BGA 1440,10,8MB,12,"Aug 1st, 2019",Aug 1st,2019
1552,Intel Core i7-10610U,Core i7-10610U,Intel,,Comet Lake-U,4 / 8,4,8,6,"1,8 to 4,9 GHz",,,,"1,8"," 4,9 GHz","4,90",GHz,"3,35",GHz,"3,35",BGA 1440,14,8MB,25,"Apr 2nd, 2020",Apr 2nd,2020
1553,Intel Core i7-1065G7,Core i7-1065G7,Intel,,Ice Lake-U,4 / 8,4,8,6,"1,3 to 3,9 GHz",,,,"1,3"," 3,9 GHz","3,90",GHz,"2,6",GHz,"2,6",BGA 1440,10,8MB,25,"Aug 1st, 2019",Aug 1st,2019
1554,Intel Core i7-1068G7,Core i7-1068G7,Intel,,Ice Lake-U,4 / 8,4,8,6,"2,3 to 4,1 GHz",,,,"2,3"," 4,1 GHz","4,10",GHz,"3,2",GHz,"3,2",BGA 1440,10,8MB,28,"Aug 1st, 2019",Aug 1st,2019
1555,Intel Core i7-10700,Core i7-10700,Intel,,Comet Lake,8 / 16,8,16,12,"2,9 to 4,8 GHz",,,,"2,9"," 4,8 GHz","4,80",GHz,"3,85",GHz,"3,85",Socket 1200,14,16MB,65,"Apr 30th, 2020",Apr 30th,2020
1556,Intel Core i7-10700F,Core i7-10700F,Intel,,Comet Lake,8 / 16,8,16,12,"2,9 to 4,8 GHz",,,,"2,9"," 4,8 GHz","4,80",GHz,"3,85",GHz,"3,85",Socket 1200,14,16MB,65,"Apr 30th, 2020",Apr 30th,2020
1557,Intel Core i7-10700K,Core i7-10700K,Intel,,Comet Lake,8 / 16,8,16,12,"3,8 to 5,1 GHz",,,,"3,8"," 5,1 GHz","5,10",GHz,"4,45",GHz,"4,45",Socket 1200,14,16MB,125,"Apr 30th, 2020",Apr 30th,2020
1558,Intel Core i7-10700KF,Core i7-10700KF,Intel,,Comet Lake,8 / 16,8,16,12,"3,8 to 5,1 GHz",,,,"3,8"," 5,1 GHz","5,10",GHz,"4,45",GHz,"4,45",Socket 1200,14,16MB,125,"Apr 30th, 2020",Apr 30th,2020
1559,Intel Core i7-10710U,Core i7-10710U,Intel,,Comet Lake-U,6 / 12,6,12,9,"1,1 to 4,7 GHz",,,,"1,1"," 4,7 GHz","4,70",GHz,"2,9",GHz,"2,9",BGA 1440,14,12MB,25,"Aug 21st, 2019",Aug 21st,2019
1560,Intel Core i7-10750H,Core i7-10750H,Intel,,Comet Lake-H,6 / 12,6,12,9,"2,6 to 5 GHz",,,,"2,6", 5 GHz,"5,00",GHz,"3,8",GHz,"3,8",BGA 1440,14,12MB,45,"Apr 2nd, 2020",Apr 2nd,2020
1561,Intel Core i7-10810U,Core i7-10810U,Intel,,Comet Lake-U,6 / 12,6,12,9,"1,1 to 4,9 GHz",,,,"1,1"," 4,9 GHz","4,90",GHz,3,GHz,3,BGA 1440,14,12MB,25,"Apr 2nd, 2020",Apr 2nd,2020
1562,Intel Core i7-10850H,Core i7-10850H,Intel,,Comet Lake-H,6 / 12,6,12,9,"2,7 to 5,1 GHz",,,,"2,7"," 5,1 GHz","5,10",GHz,"3,9",GHz,"3,9",BGA 1440,14,12MB,45,"Apr 2nd, 2020",Apr 2nd,2020
1563,Intel Core i7-10870H,Core i7-10870H,Intel,,Comet Lake-H,8 / 16,8,16,12,"2,2 to 5 GHz",,,,"2,2", 5 GHz,"5,00",GHz,"3,6",GHz,"3,6",BGA 1440,14,12MB,45,"Sep 17th, 2020",Sep 17th,2020
1564,Intel Core i7-10875H,Core i7-10875H,Intel,,Comet Lake-H,8 / 16,8,16,12,"2,1 to 5,1 GHz",,,,"2,1"," 5,1 GHz","5,10",GHz,"3,6",GHz,"3,6",BGA 1440,14,12MB,45,"Apr 2nd, 2020",Apr 2nd,2020
1565,Intel Core i7-10885H,Core i7-10885H,Intel,,Comet Lake-H,8 / 16,8,16,12,"2,4 to 5,3 GHz",,,,"2,4"," 5,3 GHz","5,30",GHz,"3,85",GHz,"3,85",BGA 1440,14,12MB,45,"Apr 2nd, 2020",Apr 2nd,2020
1566,Intel Core i7-1160G7,Core i7-1160G7,Intel,,Tiger Lake-U,4 / 8,4,8,6,"1,2 to 4,4 GHz",,,,"1,2"," 4,4 GHz","4,40",GHz,"2,8",GHz,"2,8",BGA 1598,10,12MB,15,"Sep 2nd, 2020",Sep 2nd,2020
1567,Intel Core i7-1165G7,Core i7-1165G7,Intel,,Tiger Lake-U,4 / 8,4,8,6,"2,8 to 4,7 GHz",,,,"2,8"," 4,7 GHz","4,70",GHz,"3,75",GHz,"3,75",BGA 1449,10,12MB,28,"Sep 2nd, 2020",Sep 2nd,2020
1568,Intel Core i7-11700,Core i7-11700,Intel,,Rocket Lake,8 / 16,8,16,12,"2,5 to 4,9 GHz",,,,"2,5"," 4,9 GHz","4,90",GHz,"3,7",GHz,"3,7",Socket 1200,14,16MB,65,"Mar 16th, 2021",Mar 16th,2021
1569,Intel Core i7-11700F,Core i7-11700F,Intel,,Rocket Lake,8 / 16,8,16,12,"2,5 to 4,9 GHz",,,,"2,5"," 4,9 GHz","4,90",GHz,"3,7",GHz,"3,7",Socket 1200,14,16MB,65,"Mar 16th, 2021",Mar 16th,2021
1570,Intel Core i7-11700K,Core i7-11700K,Intel,,Rocket Lake,8 / 16,8,16,12,"3,6 to 5 GHz",,,,"3,6", 5 GHz,"5,00",GHz,"4,3",GHz,"4,3",Socket 1200,14,16MB,125,"Mar 16th, 2021",Mar 16th,2021
1571,Intel Core i7-11700KF,Core i7-11700KF,Intel,,Rocket Lake,8 / 16,8,16,12,"3,6 to 5 GHz",,,,"3,6", 5 GHz,"5,00",GHz,"4,3",GHz,"4,3",Socket 1200,14,16MB,125,"Mar 16th, 2021",Mar 16th,2021
1572,Intel Core i7-11700T,Core i7-11700T,Intel,,Rocket Lake,8 / 16,8,16,12,"1,4 to 4,6 GHz",,,,"1,4"," 4,6 GHz","4,60",GHz,3,GHz,3,Socket 1200,14,16MB,35,"Mar 16th, 2021",Mar 16th,2021
1573,Intel Core i7-11800H,Core i7-11800H,Intel,,Tiger Lake-H,8 / 16,8,16,12,"2,3 to 4,6 GHz",,,,"2,3"," 4,6 GHz","4,60",GHz,"3,45",GHz,"3,45",BGA 1499,10,24MB,35,"May 11th, 2021",May 11th,2021
1574,Intel Core i7-11850H,Core i7-11850H,Intel,,Tiger Lake-H,8 / 16,8,16,12,"2,5 to 4,8 GHz",,,,"2,5"," 4,8 GHz","4,80",GHz,"3,65",GHz,"3,65",BGA 1499,10,24MB,35,"May 11th, 2021",May 11th,2021
1575,Intel Core i7-1185G7,Core i7-1185G7,Intel,,Tiger Lake-U,4 / 8,4,8,6,"3 to 4,8 GHz",,,,3," 4,8 GHz","4,80",GHz,"3,9",GHz,"3,9",BGA 1449,10,12MB,28,"Sep 2nd, 2020",Sep 2nd,2020
1576,Intel Core i7-1195G7,Core i7-1195G7,Intel,,Tiger Lake-U,4 / 8,4,8,6,"2,9 to 5 GHz",,,,"2,9", 5 GHz,"5,00",GHz,"3,95",GHz,"3,95",BGA 1449,10,12MB,28,"May 31st, 2021",May 31st,2021
1577,Intel Core i7-2600,Core i7-2600,Intel,,Sandy Bridge,4 / 8,4,8,6,"3,4 to 3,8 GHz",,,,"3,4"," 3,8 GHz","3,80",GHz,"3,6",GHz,"3,6",Socket 1155,32,8MB,95,"Jan 9th, 2011",Jan 9th,2011
1578,Intel Core i7-2600K,Core i7-2600K,Intel,,Sandy Bridge,4 / 8,4,8,6,"3,4 to 3,8 GHz",,,,"3,4"," 3,8 GHz","3,80",GHz,"3,6",GHz,"3,6",Socket 1155,32,8MB,95,"Jan 9th, 2011",Jan 9th,2011
1579,Intel Core i7-2600S,Core i7-2600S,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,8 to 3,8 GHz",,,,"2,8"," 3,8 GHz","3,80",GHz,"3,3",GHz,"3,3",Socket 1155,32,8MB,65,"Jan 9th, 2011",Jan 9th,2011
1580,Intel Core i7-2630QM,Core i7-2630QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2 to 2,9 GHz",,,,2," 2,9 GHz","2,90",GHz,"2,45",GHz,"2,45",Socket G2 (988B),32,6MB,45,"Jan 3rd, 2011",Jan 3rd,2011
1581,Intel Core i7-2635QM,Core i7-2635QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2 to 2,9 GHz",,,,2," 2,9 GHz","2,90",GHz,"2,45",GHz,"2,45",BGA 1224,32,6MB,45,"Jan 3rd, 2011",Jan 3rd,2011
1582,Intel Core i7-2670QM,Core i7-2670QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,2 to 3,1 GHz",,,,"2,2"," 3,1 GHz","3,10",GHz,"2,65",GHz,"2,65",Socket G2 (988B),32,6MB,45,"Oct 12th, 2011",Oct 12th,2011
1583,Intel Core i7-2675QM,Core i7-2675QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,2 to 3,1 GHz",,,,"2,2"," 3,1 GHz","3,10",GHz,"2,65",GHz,"2,65",BGA 1224,32,6MB,45,"Oct 12th, 2011",Oct 12th,2011
1584,Intel Core i7-2700K,Core i7-2700K,Intel,,Sandy Bridge,4 / 8,4,8,6,"3,5 to 3,9 GHz",,,,"3,5"," 3,9 GHz","3,90",GHz,"3,7",GHz,"3,7",Socket 1155,32,8MB,95,"Oct 24th, 2011",Oct 24th,2011
1585,Intel Core i7-2710QE,Core i7-2710QE,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,1 to 3 GHz",,,,"2,1", 3 GHz,"3,00",GHz,"2,55",GHz,"2,55",Socket G2 (988B),32,6MB,45,"Jan 3rd, 2011",Jan 3rd,2011
1586,Intel Core i7-2715QE,Core i7-2715QE,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,1 to 3 GHz",,,,"2,1", 3 GHz,"3,00",GHz,"2,55",GHz,"2,55",BGA 1023,32,6MB,45,"Jan 3rd, 2011",Jan 3rd,2011
1587,Intel Core i7-2720QM,Core i7-2720QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,2 to 3,3 GHz",,,,"2,2"," 3,3 GHz","3,30",GHz,"2,75",GHz,"2,75",Socket G2 (988B),32,6MB,45,"Jan 3rd, 2011",Jan 3rd,2011
1588,Intel Core i7-2720QM,Core i7-2720QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,2 to 3,3 GHz",,,,"2,2"," 3,3 GHz","3,30",GHz,"2,75",GHz,"2,75",BGA 1224,32,6MB,45,"Jan 3rd, 2011",Jan 3rd,2011
1589,Intel Core i7-2760QM,Core i7-2760QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,4 to 3,5 GHz",,,,"2,4"," 3,5 GHz","3,50",GHz,"2,95",GHz,"2,95",BGA 1224,32,6MB,45,"Sep 4th, 2011",Sep 4th,2011
1590,Intel Core i7-2760QM,Core i7-2760QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,4 to 3,5 GHz",,,,"2,4"," 3,5 GHz","3,50",GHz,"2,95",GHz,"2,95",Socket G2 (988B),32,6MB,45,"Sep 4th, 2011",Sep 4th,2011
1591,Intel Core i7-2820QM,Core i7-2820QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,3 to 3,4 GHz",,,,"2,3"," 3,4 GHz","3,40",GHz,"2,85",GHz,"2,85",BGA 1224,32,8MB,45,"Jan 3rd, 2011",Jan 3rd,2011
1592,Intel Core i7-2820QM,Core i7-2820QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,3 to 3,4 GHz",,,,"2,3"," 3,4 GHz","3,40",GHz,"2,85",GHz,"2,85",Socket G2 (988B),32,8MB,45,"Jan 3rd, 2011",Jan 3rd,2011
1593,Intel Core i7-2860QM,Core i7-2860QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,5 to 3,6 GHz",,,,"2,5"," 3,6 GHz","3,60",GHz,"3,05",GHz,"3,05",BGA 1224,32,8MB,45,"Sep 4th, 2011",Sep 4th,2011
1594,Intel Core i7-2860QM,Core i7-2860QM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,5 to 3,6 GHz",,,,"2,5"," 3,6 GHz","3,60",GHz,"3,05",GHz,"3,05",Socket G2 (988B),32,8MB,45,"Sep 4th, 2011",Sep 4th,2011
1595,Intel Core i7-2920XM,Core i7-2920XM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,5 to 3,5 GHz",,,,"2,5"," 3,5 GHz","3,50",GHz,3,GHz,3,Socket G2 (988B),32,8MB,55,"Jan 3rd, 2011",Jan 3rd,2011
1596,Intel Core i7-2960XM,Core i7-2960XM,Intel,,Sandy Bridge,4 / 8,4,8,6,"2,7 to 3,7 GHz",,,,"2,7"," 3,7 GHz","3,70",GHz,"3,2",GHz,"3,2",Socket G2 (988B),32,8MB,55,"Sep 4th, 2011",Sep 4th,2011
1597,Intel Core i7-3517U,Core i7-3517U,Intel,,Ivy Bridge,2 / 4,2,4,3,"1,9 to 3 GHz",,,,"1,9", 3 GHz,"3,00",GHz,"2,45",GHz,"2,45",BGA 1023,22,4MB,17,"Jun 3rd, 2012",Jun 3rd,2012
1598,Intel Core i7-3517UE,Core i7-3517UE,Intel,,Ivy Bridge,2 / 4,2,4,3,"1,7 to 2,8 GHz",,,,"1,7"," 2,8 GHz","2,80",GHz,"2,25",GHz,"2,25",BGA 1023,22,4MB,17,"Jun 3rd, 2012",Jun 3rd,2012
1599,Intel Core i7-3520M,Core i7-3520M,Intel,,Ivy Bridge,2 / 4,2,4,3,"2,9 to 3,6 GHz",,,,"2,9"," 3,6 GHz","3,60",GHz,"3,25",GHz,"3,25",BGA 1023,22,4MB,35,"Jun 3rd, 2012",Jun 3rd,2012
1600,Intel Core i7-3520M,Core i7-3520M,Intel,,Ivy Bridge,2 / 4,2,4,3,"2,9 to 3,6 GHz",,,,"2,9"," 3,6 GHz","3,60",GHz,"3,25",GHz,"3,25",Socket G2 (988B),22,4MB,35,"Jun 3rd, 2012",Jun 3rd,2012
1601,Intel Core i7-3525M,Core i7-3525M,Intel,,Ivy Bridge,2 / 4,2,4,3,"2,9 to 3,6 GHz",,,,"2,9"," 3,6 GHz","3,60",GHz,"3,25",GHz,"3,25",BGA 1023,22,4MB,35,"Nov 1st, 2012",Nov 1st,2012
1602,Intel Core i7-3537U,Core i7-3537U,Intel,,Ivy Bridge,2 / 4,2,4,3,"2 to 3,2 GHz",,,,2," 3,2 GHz","3,20",GHz,"2,6",GHz,"2,6",BGA 1023,22,4MB,17,"Jan 8th, 2013",Jan 8th,2013
1603,Intel Core i7-3540M,Core i7-3540M,Intel,,Ivy Bridge,2 / 4,2,4,3,"3 to 3,7 GHz",,,,3," 3,7 GHz","3,70",GHz,"3,35",GHz,"3,35",BGA 1023,22,4MB,35,"Jan 8th, 2013",Jan 8th,2013
1604,Intel Core i7-3540M,Core i7-3540M,Intel,,Ivy Bridge,2 / 4,2,4,3,"3 to 3,7 GHz",,,,3," 3,7 GHz","3,70",GHz,"3,35",GHz,"3,35",Socket G2 (988B),22,4MB,35,"Jan 8th, 2013",Jan 8th,2013
1605,Intel Core i7-3555LE,Core i7-3555LE,Intel,,Ivy Bridge,2 / 4,2,4,3,"2,5 to 3,2 GHz",,,,"2,5"," 3,2 GHz","3,20",GHz,"2,85",GHz,"2,85",BGA 1023,22,4MB,25,"Jun 3rd, 2012",Jun 3rd,2012
1606,Intel Core i7-3610QE,Core i7-3610QE,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,3 to 3,3 GHz",,,,"2,3"," 3,3 GHz","3,30",GHz,"2,8",GHz,"2,8",Socket G2 (988B),22,6MB,45,"Apr 29th, 2012",Apr 29th,2012
1607,Intel Core i7-3610QM,Core i7-3610QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,3 to 3,3 GHz",,,,"2,3"," 3,3 GHz","3,30",GHz,"2,8",GHz,"2,8",Socket G2 (988B),22,6MB,45,"Apr 29th, 2012",Apr 29th,2012
1608,Intel Core i7-3612QE,Core i7-3612QE,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,1 to 3,1 GHz",,,,"2,1"," 3,1 GHz","3,10",GHz,"2,6",GHz,"2,6",BGA 1023,22,6MB,35,"Apr 29th, 2012",Apr 29th,2012
1609,Intel Core i7-3612QM,Core i7-3612QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,1 to 3,1 GHz",,,,"2,1"," 3,1 GHz","3,10",GHz,"2,6",GHz,"2,6",Socket G2 (988B),22,6MB,35,"Apr 29th, 2012",Apr 29th,2012
1610,Intel Core i7-3612QM,Core i7-3612QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,1 to 3,1 GHz",,,,"2,1"," 3,1 GHz","3,10",GHz,"2,6",GHz,"2,6",BGA 1224,22,6MB,35,"Apr 29th, 2012",Apr 29th,2012
1611,Intel Core i7-3615QE,Core i7-3615QE,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,3 to 3,3 GHz",,,,"2,3"," 3,3 GHz","3,30",GHz,"2,8",GHz,"2,8",BGA 1023,22,6MB,45,"Apr 29th, 2012",Apr 29th,2012
1612,Intel Core i7-3615QM,Core i7-3615QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,3 to 3,3 GHz",,,,"2,3"," 3,3 GHz","3,30",GHz,"2,8",GHz,"2,8",BGA 1224,22,6MB,45,"Apr 29th, 2012",Apr 29th,2012
1613,Intel Core i7-3630QM,Core i7-3630QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,4 to 3,4 GHz",,,,"2,4"," 3,4 GHz","3,40",GHz,"2,9",GHz,"2,9",Socket G2 (988B),22,6MB,45,"Sep 1st, 2012",Sep 1st,2012
1614,Intel Core i7-3632QM,Core i7-3632QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,2 to 3,2 GHz",,,,"2,2"," 3,2 GHz","3,20",GHz,"2,7",GHz,"2,7",Socket G2 (988B),22,6MB,35,"Oct 19th, 2012",Oct 19th,2012
1615,Intel Core i7-3632QM,Core i7-3632QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,2 to 3,2 GHz",,,,"2,2"," 3,2 GHz","3,20",GHz,"2,7",GHz,"2,7",BGA 1224,22,6MB,35,"Oct 19th, 2012",Oct 19th,2012
1616,Intel Core i7-3635QM,Core i7-3635QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,4 to 3,4 GHz",,,,"2,4"," 3,4 GHz","3,40",GHz,"2,9",GHz,"2,9",BGA 1224,22,6MB,45,"Sep 1st, 2012",Sep 1st,2012
1617,Intel Core i7-3667U,Core i7-3667U,Intel,,Ivy Bridge,2 / 4,2,4,3,"2 to 3,2 GHz",,,,2," 3,2 GHz","3,20",GHz,"2,6",GHz,"2,6",BGA 1023,22,4MB,17,"Jun 3rd, 2012",Jun 3rd,2012
1618,Intel Core i7-3687U,Core i7-3687U,Intel,,Ivy Bridge,2 / 4,2,4,3,"2,1 to 3,3 GHz",,,,"2,1"," 3,3 GHz","3,30",GHz,"2,7",GHz,"2,7",BGA 1023,22,4MB,17,"Jan 8th, 2013",Jan 8th,2013
1619,Intel Core i7-3689Y,Core i7-3689Y,Intel,,Ivy Bridge,2 / 4,2,4,3,"1,5 to 2,6 GHz",,,,"1,5"," 2,6 GHz","2,60",GHz,"2,05",GHz,"2,05",BGA 1023,22,4MB,13,"Jan 8th, 2013",Jan 8th,2013
1620,Intel Core i7-3720QM,Core i7-3720QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,6 to 3,6 GHz",,,,"2,6"," 3,6 GHz","3,60",GHz,"3,1",GHz,"3,1",BGA 1224,22,6MB,45,"Apr 29th, 2012",Apr 29th,2012
1621,Intel Core i7-3720QM,Core i7-3720QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,6 to 3,6 GHz",,,,"2,6"," 3,6 GHz","3,60",GHz,"3,1",GHz,"3,1",Socket G2 (988B),22,6MB,45,"Apr 29th, 2012",Apr 29th,2012
1622,Intel Core i7-3740QM,Core i7-3740QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,7 to 3,7 GHz",,,,"2,7"," 3,7 GHz","3,70",GHz,"3,2",GHz,"3,2",BGA 1224,22,6MB,45,"Sep 3rd, 2012",Sep 3rd,2012
1623,Intel Core i7-3740QM,Core i7-3740QM,Intel,,Ivy Bridge,4 / 8,4,8,6,"2,7 to 3,7 GHz",,,,"2,7"," 3,7 GHz","3,70",GHz,"3,2",GHz,"3,2",Socket G2 (988B),22,6MB,45,"Sep 3rd, 2012",Sep 3rd,2012
